,Brüt Kar/Hasılat,Yönetim/Kar,Pazarlama/Kar,Arge/Kar,Amortisman/Kar,Dönem Net/Brüt Kar,Dönem Net/Toplam Varlık,Finansal Borç/Özkaynak,Sermaye Harcaması/Dönem Net,Geçmiş Yıl Kar + Yedek Akçe,Hisse Başı Kazanç,Hisse Başı Sermaye Harcaması
TUKAS (TRY),0.4332670799759944,-0.040408487161687164,-0.046603022424396054,-0.002314181994044912,0.13081829792874794,0.26371899010667416,0.04896974766457012,0.2887805027215036,-2.030006574262868,1910940267.0,0.5306026156176349,-1.0771267980248724
FADE (TRY),0.6198563672847757,-0.1128215117572727,-0.038376794398201124,0.0,0.06568201901581468,-0.14457702333738706,-0.026164218638393556,0.06666162582953715,-9.759075464270595,712067926.0,-0.5538064246975386,5.4046386912211695
YYLGD (TRY),0.26061646648368403,-0.09399534317487832,-0.15052028677794463,-0.012610416505892038,0.06551950668743889,0.34413775429423005,0.046391332703817505,1.3100224676603653,-2.3804079127307567,1051424517.0,0.9790365195311781,-2.3305062779443966
BALSU (TRY),0.21104630110839803,-0.15679109252126702,-0.07493094798774089,0.0,0.037489753695783265,0.06641554917708517,0.018778110748293955,3.3287449425544713,-1.6495032870552604,335923499.0,0.205634967,-0.339195554
EKSUN (TRY),0.15685934360216836,-0.06858938927114792,-0.6356048573776275,-0.012588177443461895,0.07981716807361279,-0.4392793249002336,-0.14149484938668125,1.2605908398015537,-0.07102122503327048,21674169.0,-1.15856701,0.08228284833333334
SELGD (TRY),-0.0723637310932198,1.1650998622918383,0.5003063895186454,-0.0,-0.4033405529845363,-0.6584672056575581,0.027105655975132193,2.7107022987966817e-06,16.1254995102793,-134084252.0,0.18804781818181818,3.032365
ORCAY (TRY),0.4595128554901361,-0.09950583739058795,-0.05156332679060814,0.0,0.09223680080462757,-0.5038633930582426,-0.10448312034362023,0.9715451275181537,0.5063659033088513,-38697133.0,-1.281069175,-0.64868975
TATGD (TRY),0.2091750870450279,-0.38499392907067914,-0.39826886116747784,-0.01817773885022306,0.20511097272343368,-0.3060172872990434,-0.05265169907967391,1.067307874951939,0.9145906908908065,884612161.0,-2.980643286764706,-2.7260686029411763
ERSU (TRY),0.23793170669322425,-0.7110670113968676,-0.19940495417779103,0.0,-0.9266260429051232,-0.21343873683419476,-0.01298431171739568,0.0,-18.72463684887704,-414806420.0,-0.16977933333333334,3.179056361111111
KUVVA (TRY),0.45403225363348915,-0.07617426394360062,-0.5153103029413822,0.0,4.7894475333232105,0.25283164407017733,0.007777988061499879,0.24262567760142084,-97.89062845821068,-76400341.0,0.7161168412854233,-70.1011276429388
KRSTL (TRY),0.24575146639012097,-0.06164012023965214,-0.03584520055323327,-0.001890641068223883,0.09110873789555711,0.23045602929219156,0.08986808490737312,0.011237390439639752,-0.8154364965003307,-1280196050.0,0.7157960572916666,-0.5836862291666667
GUNDG (TRY),0.21605168991743579,-0.2138655529326573,-0.1269026709908183,0.0,0.04124559015882468,-0.036950330968165794,-0.01786839168599813,0.002066932402707661,2.8831980287750203,86832300.0,-0.44278076923076926,-1.276624641025641
AGROT (TRY),0.07177079363632523,-1.5046025319586636,-0.16709838744445063,0.0,0.5773000431801772,-2.086146541931871,-0.03818489109809673,0.0062761436254755885,1.275424071435457,1041972390.0,-0.2647208283333333,-0.3376313166666667
BANVT (TRY),0.4687147958709088,-0.07528486609508198,-0.12752772295503648,-5.9956295293329285e-05,0.11331624244836515,0.24350429085529676,0.1913435692166778,0.20687613487287992,-0.27048889894921707,4516893564.0,35.98230100324644,-9.73281298002744
BYDNR (TRY),0.2988550534383259,-0.38876408340194724,-0.07381825952814465,0.0,0.4284260553918714,-0.12452911560591672,-0.04508752009629199,0.5914241223708119,0.7701239936904971,569173377.0,-1.395702738095238,-1.0748641666666667
TBORG (TRY),1.0428261439209248,-0.039792244466890274,-0.2791249481069188,0.0,0.10206168365010748,0.1257966852296419,0.13536610050708,0.07949259080690889,-0.07072181740443687,2392488000.0,12.263270988626639,-0.867280811638781
BIGCH (TRY),0.4546532546236025,-0.2838627316649688,-0.04174959708715256,0.0,0.29434720730654235,0.09951451041560455,0.06357316077488931,0.4554564278462437,-3.866144502992829,610552301.0,1.4663023925233645,-5.668936934579439
CCOLA (TRY),0.7058202427267403,-0.07680995799651177,-0.23420019405729278,0.0,0.059445059365783426,0.1524330613268545,0.09986972499334629,0.9150971984003627,-0.8755734006886748,56997955000.0,5.294123575495902,-4.6353937826630345
SEGMN (TRY),0.4197235525542767,-0.05449471264978475,-0.12284916653628705,0.0,0.04691048044586037,0.2243922383936451,0.047654902446198105,0.026645077555955635,-4.351002297873677,16842525.0,0.9732850223463687,-4.234765368715084
BORSK (TRY),0.5144492898103231,-0.07106548210066804,-0.05064754956567349,0.0,0.05360564568903849,0.17864178360929878,0.04830027747824469,0.04525761098562244,-2.3922250094811703,2635003687.0,1.4834935375,-3.5488503418111925
MERKO (TRY),0.6765946442151565,-0.09206213481682825,-0.020727333010509073,0.0,0.08916358758735907,0.011936244463363914,0.0029225954797895996,0.2648666574505823,-24.319290114892954,-366116096.0,0.09295154624132212,-2.260515619670601
OBAMS (TRY),0.3276475008746207,-0.04770112769579894,-0.2658057766376778,0.0,0.06373333764524693,0.05405623439551295,0.025721246921970947,0.031600973620565145,-0.6663980533547701,2869708524.0,0.6402852232662223,-0.42668482637643484
