,Brüt Kar/Hasılat,Yönetim/Kar,Pazarlama/Kar,Arge/Kar,Amortisman/Kar,Dönem Net/Brüt Kar,Dönem Net/Toplam Varlık,Finansal Borç/Özkaynak,Sermaye Harcaması/Dönem Net,Geçmiş Yıl Kar + Yedek Akçe,Hisse Başı Kazanç,Hisse Başı Sermaye Harcaması
ADGYO (TRY),1.34628762290292,-0.027241605707096658,-0.02330395991598229,0.0,0.0031143000081990356,1.5350576790418797,0.1568000430739457,0.0,-1.4994656076219908,2793388250.0,4.079918770854613,-6.117697878787879
EGEGY (TRY),0.8114145068063878,-1.671024643753674,-0.8986527680644067,0.0,0.04249871054743945,-3.6721758778082902,-0.0515795344688503,2.2592766030984683,0.1655511329629249,-213533207.0,-1.7051946958174904,-0.28229691381495564
PEHOL (TRY),0.5027772821815872,-2.0261162215928237,0.0,0.0,0.07230589650846099,45.502835128691494,0.20720375459363452,0.12383803788886152,-0.3588808649997497,20848751.0,0.7077532096761263,-0.25399908409491745
OZKGY (TRY),0.5146766832377732,-0.10682036564730203,-0.0617706869634004,0.0,0.17328389349004053,0.5896096706748132,0.03146691814507122,0.01483910846835538,-0.4354303035206057,33270636327.0,1.186124753434066,-0.5164746614010989
AKMGY (TRY),1.5207135528865052,-0.04969666407462207,0.0,0.0,0.00027328950596128125,0.4401301223578063,0.06055786113481269,0.0,0.2752895984472937,5490634525.0,14.072688358737656,3.8740647273507944
MRGYO (TRY),1.8669761814550814,-0.17242820279868526,0.0,0.0,0.008587388937089659,4.494032939272668,0.11799451396911945,0.10410511770488393,0.0433535775163126,2083777023.0,1.0635845331720104,0.046110194504023906
AHSGY (TRY),1.6833849995281671,-0.1517972883180749,0.0,0.0,0.0008906118425930557,-1.4035046141514627,-0.03842596891715752,4.950962884603261e-05,-0.0016127392493248665,2697765066.0,-1.0652842,0.001718025641025641
PAGYO (TRY),1.557351090089134,-0.024761177598185174,-0.00927265449432174,0.0,0.00024976882767208217,0.6950603695839126,0.0688911826130809,9.288830646062663e-06,-0.0026937111032355517,8269763228.0,9.433326068965517,-0.025410655172413792
ATAGY (TRY),1.4347105222758585,-0.5198721775829187,0.0,0.0,0.015154951755049382,0.9823859598961073,0.06332225637842646,0.0002670228660176563,-0.04315202873890773,72814967.0,0.8523812210526316,-0.03678197894736842
AKSGY (TRY),1.5264058187762672,-0.04695462776427675,-0.006568827825783599,0.0,0.005529738323354415,0.7970870327831525,0.10751589113555408,0.056518132754860916,-0.013491204216376874,9626200130.0,1.660697069979296,-0.0224048033126294
RYGYO (TRY),1.7579877770331571,-0.023179591537436765,-0.0008636095194060439,0.0,0.0,1.4654397060061186,0.1440551537884517,0.0975814768302285,-1.755211225896397,29380879057.0,4.61437289,-8.099199097
DGGYO (TRY),1.6480200688910949,-0.056241077645456064,0.0,0.0,0.003982255164871427,0.740478743107017,0.06569065971032369,0.2925751797443364,-0.08340593571530894,2452834701.0,2.946244534759194,-0.2457342822677056
RGYAS (TRY),1.3895891123966762,-0.02412647308964587,-0.009296202317176205,0.0,0.001685906455645975,0.41011424851752426,0.03810777774792441,0.20446734890656282,0.11837347700722638,67651101000.0,14.157607250755287,1.6758851963746224
PSGYO (TRY),0.7819154498293566,-0.4300174823054364,-0.16712900746514542,0.0,0.06259186621777015,5.986642710988152,0.04659388547786999,0.6136670821274803,0.49251979529591833,4741273872.0,0.4931679875,0.24289499625
FZLGY (TRY),0.0013711332203862976,-67.82926380007653,-18.250830870758907,0.0,4.592115103983892,-206.2482251203234,-0.0280311635587604,0.11720065249715467,-3.1893099251354764,1282928303.0,-0.8168999276729559,2.6053470471698112
KRGYO (TRY),1.401788728177587,-0.15599276346854152,-0.1729792709705185,0.0,0.016381227046795982,0.2842022405643913,0.047346736977494225,0.09177368450802369,-3.233957340934198,31149854.0,0.20232254848484849,-0.6543024909090909
